ground_truth_organizational_structure,prediction_organizational_structure,rounded_prediction_organizational_structure,ground_truth_coherence,prediction_coherence,rounded_prediction_coherence,ground_truth_essay_length,prediction_essay_length,rounded_prediction_essay_length,ground_truth_grammatical_accuracy,prediction_grammatical_accuracy,rounded_prediction_grammatical_accuracy,ground_truth_grammatical_diversity,prediction_grammatical_diversity,rounded_prediction_grammatical_diversity,ground_truth_lexical_accuracy,prediction_lexical_accuracy,rounded_prediction_lexical_accuracy,ground_truth_lexical_diversity,prediction_lexical_diversity,rounded_prediction_lexical_diversity,ground_truth_punctuation_accuracy,prediction_punctuation_accuracy,rounded_prediction_punctuation_accuracy,ground_truth_argument_clarity,prediction_argument_clarity,rounded_prediction_argument_clarity,ground_truth_justifying_persuasiveness,prediction_justifying_persuasiveness,rounded_prediction_justifying_persuasiveness
4.0,4.1992188,4.0,3.0,4.1953125,4.0,3.5,4.6757812,4.5,4.0,3.9394531,4.0,4.0,4.3046875,4.5,4.0,4.3515625,4.5,3.0,3.7363281,3.5,4.0,4.171875,4.0,4.5,4.0898438,4.0,3.5,4.0351562,4.0
2.5,2.9453125,3.0,2.5,3.0097656,3.0,3.5,3.4765625,3.5,3.5,2.5664062,2.5,2.0,2.8945312,3.0,2.0,2.8984375,3.0,2.0,2.7441406,2.5,2.5,2.90625,3.0,4.0,3.4199219,3.5,3.0,3.0273438,3.0
3.5,3.0957031,3.0,3.5,3.2734375,3.5,2.5,3.6484375,3.5,2.5,2.8535156,3.0,3.0,3.2382812,3.0,3.0,3.2421875,3.0,2.5,2.8925781,3.0,2.5,3.2050781,3.0,3.5,3.5820312,3.5,4.0,3.1953125,3.0
4.0,4.1914062,4.0,4.0,4.3984375,4.5,5.0,4.9570312,5.0,4.0,4.2578125,4.5,4.0,4.6054688,4.5,4.0,4.5898438,4.5,4.0,3.9550781,4.0,4.0,4.3476562,4.5,4.0,4.1445312,4.0,3.0,4.1015625,4.0
3.5,3.8613281,4.0,4.0,3.8984375,4.0,4.0,4.4726562,4.5,3.0,3.5351562,3.5,3.5,3.8320312,4.0,3.5,3.8144531,4.0,3.0,3.3789062,3.5,3.5,3.8945312,4.0,4.0,3.8945312,4.0,3.0,3.6464844,3.5
3.0,4.0625,4.0,3.5,4.0585938,4.0,3.5,4.7304688,4.5,3.0,3.8183594,4.0,4.0,4.15625,4.0,4.0,4.1953125,4.0,3.0,3.6640625,3.5,4.0,4.1210938,4.0,5.0,4.2070312,4.0,3.0,3.9453125,4.0
3.0,3.703125,3.5,3.0,3.84375,4.0,3.5,4.28125,4.5,3.0,3.53125,3.5,3.5,3.8984375,4.0,3.5,3.8945312,4.0,3.0,3.4082031,3.5,4.0,3.8789062,4.0,3.5,3.8339844,4.0,3.5,3.6367188,3.5
4.0,3.9707031,4.0,4.0,4.1171875,4.0,4.0,4.4570312,4.5,3.0,3.8886719,4.0,3.5,4.1757812,4.0,3.5,4.1953125,4.0,2.5,3.6210938,3.5,3.5,4.046875,4.0,3.0,3.9179688,4.0,3.0,3.8652344,4.0
2.5,2.921875,3.0,3.0,3.1210938,3.0,3.5,3.4023438,3.5,3.0,2.8867188,3.0,3.5,3.2207031,3.0,3.5,3.1972656,3.0,3.0,2.7363281,2.5,2.0,3.0742188,3.0,3.0,3.3183594,3.5,3.5,3.0195312,3.0
3.5,3.6796875,3.5,3.0,3.6269531,3.5,4.0,4.1445312,4.0,4.0,3.3125,3.5,3.0,3.5566406,3.5,3.0,3.5292969,3.5,3.0,3.2773438,3.5,3.5,3.5351562,3.5,3.5,3.8671875,4.0,3.5,3.5585938,3.5
2.5,2.7128906,2.5,2.0,2.9238281,3.0,3.5,3.1972656,3.0,2.0,2.6152344,2.5,3.0,2.953125,3.0,3.0,2.9746094,3.0,2.0,2.6191406,2.5,2.5,2.9648438,3.0,3.0,3.0097656,3.0,2.5,2.8164062,3.0
2.5,3.9003906,4.0,3.5,4.0703125,4.0,4.0,4.4335938,4.5,4.0,3.9316406,4.0,3.0,4.171875,4.0,3.0,4.1914062,4.0,3.0,3.6269531,3.5,4.0,4.0390625,4.0,3.5,3.8457031,4.0,3.0,3.8378906,4.0
3.5,4.21875,4.0,4.0,4.3515625,4.5,4.5,4.8789062,5.0,4.0,4.2460938,4.0,4.0,4.5664062,4.5,4.0,4.5625,4.5,4.0,3.9785156,4.0,4.0,4.359375,4.5,3.5,4.0976562,4.0,4.0,4.15625,4.0
3.0,3.3769531,3.5,3.0,3.5664062,3.5,4.0,4.015625,4.0,3.0,3.3183594,3.5,3.0,3.6464844,3.5,3.0,3.5742188,3.5,3.5,3.2382812,3.0,3.5,3.6132812,3.5,4.0,3.6816406,3.5,3.5,3.4804688,3.5
3.0,3.5332031,3.5,3.5,3.8125,4.0,3.5,4.0742188,4.0,3.0,3.5566406,3.5,3.0,3.8183594,4.0,3.0,3.8554688,4.0,3.0,3.2890625,3.5,3.5,3.7949219,4.0,4.0,3.7480469,3.5,3.0,3.5644531,3.5
2.5,2.9121094,3.0,2.5,3.1953125,3.0,2.0,3.2128906,3.0,3.0,3.1035156,3.0,3.5,3.3652344,3.5,3.5,3.3027344,3.5,2.5,2.890625,3.0,3.0,3.2441406,3.0,3.0,3.1699219,3.0,2.5,3.0410156,3.0
3.0,3.1210938,3.0,3.0,3.234375,3.0,3.5,3.6953125,3.5,3.0,2.8378906,3.0,2.5,3.2128906,3.0,2.5,3.2089844,3.0,3.0,2.875,3.0,3.5,3.21875,3.0,4.0,3.546875,3.5,2.5,3.1386719,3.0
3.5,3.0136719,3.0,3.0,3.3535156,3.5,1.0,3.3808594,3.5,3.0,3.0292969,3.0,3.0,3.1542969,3.0,3.0,3.1816406,3.0,3.0,2.9121094,3.0,3.5,3.2246094,3.0,4.0,3.3515625,3.5,3.0,3.1132812,3.0
3.0,3.4082031,3.5,3.0,3.5058594,3.5,4.0,3.9707031,4.0,3.0,2.96875,3.0,3.0,3.265625,3.5,3.0,3.2714844,3.5,3.0,3.1757812,3.0,3.5,3.4414062,3.5,3.5,3.6640625,3.5,3.5,3.3398438,3.5
3.5,3.8457031,4.0,3.0,3.859375,4.0,3.0,4.3867188,4.5,3.5,3.4980469,3.5,3.0,3.7851562,4.0,3.0,3.734375,3.5,3.0,3.4121094,3.5,3.0,3.6289062,3.5,3.5,3.875,4.0,4.0,3.7011719,3.5
3.0,3.6582031,3.5,3.5,3.6601562,3.5,3.5,4.1914062,4.0,3.0,3.1386719,3.0,3.0,3.4785156,3.5,3.0,3.4140625,3.5,3.0,3.2871094,3.5,3.5,3.6132812,3.5,3.0,3.7753906,4.0,3.0,3.5351562,3.5
3.0,2.9628906,3.0,2.5,2.9902344,3.0,2.5,3.3671875,3.5,2.0,2.5292969,2.5,2.5,2.8867188,3.0,2.5,2.8398438,3.0,3.0,2.7910156,3.0,3.0,2.8691406,3.0,4.0,3.421875,3.5,3.5,2.9941406,3.0
2.5,2.75,3.0,2.5,2.8144531,3.0,4.0,3.1660156,3.0,2.0,2.2988281,2.5,2.0,2.5488281,2.5,2.0,2.59375,2.5,2.5,2.5078125,2.5,2.5,2.6464844,2.5,2.5,3.1328125,3.0,2.5,2.7363281,2.5
3.0,3.546875,3.5,3.0,3.6269531,3.5,3.5,4.0976562,4.0,3.0,3.171875,3.0,3.0,3.5097656,3.5,3.0,3.5039062,3.5,3.0,3.1777344,3.0,3.0,3.4824219,3.5,4.0,3.8007812,4.0,3.0,3.4765625,3.5
3.0,3.3476562,3.5,3.0,3.5273438,3.5,4.0,3.8945312,4.0,3.0,3.0351562,3.0,3.0,3.4082031,3.5,3.0,3.3496094,3.5,3.0,3.140625,3.0,3.5,3.4960938,3.5,3.5,3.5800781,3.5,3.0,3.4042969,3.5
3.0,2.9472656,3.0,3.0,3.0175781,3.0,3.0,3.3496094,3.5,2.0,2.5644531,2.5,3.0,2.9140625,3.0,3.0,2.9570312,3.0,3.0,2.6894531,2.5,2.0,2.9882812,3.0,4.0,3.2167969,3.0,2.5,2.90625,3.0
4.0,4.3632812,4.5,3.5,4.4414062,4.5,4.0,4.9023438,5.0,4.0,4.2773438,4.5,4.0,4.5898438,4.5,4.0,4.6367188,4.5,4.0,3.9902344,4.0,4.0,4.4648438,4.5,3.0,4.0,4.0,4.0,4.2109375,4.0
3.0,3.4394531,3.5,3.5,3.53125,3.5,3.5,3.8691406,4.0,3.0,3.140625,3.0,3.0,3.4121094,3.5,3.0,3.390625,3.5,3.0,3.0625,3.0,4.0,3.5703125,3.5,4.0,3.5996094,3.5,3.0,3.3378906,3.5
3.0,3.6699219,3.5,3.0,3.8007812,4.0,4.0,4.2539062,4.5,3.0,3.4746094,3.5,3.0,3.8222656,4.0,3.0,3.8613281,4.0,3.0,3.3554688,3.5,3.0,3.8242188,4.0,4.0,3.8808594,4.0,3.5,3.6523438,3.5
2.5,2.8378906,3.0,2.5,2.90625,3.0,3.0,3.3671875,3.5,2.0,2.3671875,2.5,2.5,2.6347656,2.5,2.5,2.6464844,2.5,2.0,2.5332031,2.5,3.0,2.8554688,3.0,3.0,3.1894531,3.0,2.0,2.8007812,3.0
3.5,3.3808594,3.5,3.0,3.5058594,3.5,5.0,3.9550781,4.0,2.0,3.0898438,3.0,3.0,3.375,3.5,3.0,3.4394531,3.5,2.0,3.0507812,3.0,3.5,3.4707031,3.5,3.5,3.5996094,3.5,3.0,3.3632812,3.5
3.0,3.4765625,3.5,3.5,3.5839844,3.5,3.5,3.8632812,4.0,3.0,3.2382812,3.0,3.0,3.4960938,3.5,3.0,3.5195312,3.5,4.0,3.265625,3.5,4.0,3.5449219,3.5,3.0,3.5390625,3.5,3.0,3.3496094,3.5
3.0,3.2871094,3.5,3.0,3.3417969,3.5,3.5,3.9355469,4.0,3.0,2.9589844,3.0,3.5,3.265625,3.5,3.5,3.265625,3.5,2.5,2.9648438,3.0,3.5,3.4023438,3.5,3.5,3.6523438,3.5,3.0,3.2167969,3.0
3.0,2.9023438,3.0,3.0,3.109375,3.0,3.0,3.3652344,3.5,3.0,2.8613281,3.0,3.0,3.09375,3.0,3.0,3.1230469,3.0,3.0,2.734375,2.5,3.5,3.1835938,3.0,3.0,3.2636719,3.5,2.5,2.8652344,3.0
3.0,2.9550781,3.0,2.5,2.9277344,3.0,4.0,3.5625,3.5,2.5,2.390625,2.5,2.5,2.6621094,2.5,2.5,2.6757812,2.5,2.0,2.5839844,2.5,2.0,2.8066406,3.0,3.5,3.4042969,3.5,3.0,2.9414062,3.0
2.0,2.5292969,2.5,3.0,2.65625,2.5,2.5,3.0351562,3.0,3.0,2.2871094,2.5,2.0,2.578125,2.5,2.0,2.6113281,2.5,2.5,2.4140625,2.5,2.0,2.5878906,2.5,2.5,3.0625,3.0,2.0,2.6601562,2.5
3.0,3.1816406,3.0,3.0,3.3261719,3.5,3.0,3.7285156,3.5,3.0,2.9042969,3.0,3.0,3.1777344,3.0,3.0,3.2207031,3.0,3.0,2.9765625,3.0,2.5,3.2109375,3.0,3.5,3.6113281,3.5,3.0,3.2558594,3.5
4.0,4.296875,4.5,4.0,4.4023438,4.5,4.5,4.8984375,5.0,4.0,4.1953125,4.0,4.5,4.5273438,4.5,4.5,4.6132812,4.5,3.5,3.9199219,4.0,4.0,4.4179688,4.5,3.5,4.109375,4.0,3.5,4.15625,4.0
4.0,3.5703125,3.5,3.5,3.6601562,3.5,3.5,4.2304688,4.0,4.0,3.234375,3.0,3.0,3.5136719,3.5,3.0,3.5585938,3.5,2.0,3.2207031,3.0,4.0,3.5800781,3.5,3.5,3.90625,4.0,3.5,3.546875,3.5
3.0,3.6933594,3.5,4.0,3.6914062,3.5,4.0,4.25,4.0,3.0,3.2246094,3.0,3.5,3.484375,3.5,3.5,3.4960938,3.5,3.0,3.2402344,3.0,3.5,3.5722656,3.5,3.0,3.8945312,4.0,3.5,3.5664062,3.5
3.5,3.9960938,4.0,4.0,4.0507812,4.0,3.5,4.6328125,4.5,4.0,3.8554688,4.0,4.0,4.2265625,4.0,4.0,4.2773438,4.5,3.5,3.6914062,3.5,4.0,4.1875,4.0,3.5,4.0976562,4.0,3.0,3.921875,4.0
3.5,3.546875,3.5,3.0,3.65625,3.5,3.5,4.1523438,4.0,3.5,3.3105469,3.5,3.0,3.7226562,3.5,3.0,3.7109375,3.5,3.0,3.2246094,3.0,2.5,3.6386719,3.5,4.0,3.78125,4.0,3.5,3.5253906,3.5
3.5,3.6816406,3.5,3.0,3.7402344,3.5,3.0,4.2929688,4.5,3.0,3.4355469,3.5,3.5,3.7636719,4.0,3.5,3.75,4.0,3.0,3.2753906,3.5,3.5,3.7050781,3.5,3.5,3.9296875,4.0,3.5,3.5742188,3.5
3.5,3.3925781,3.5,3.0,3.59375,3.5,4.0,3.9355469,4.0,3.0,3.1972656,3.0,3.0,3.4589844,3.5,3.0,3.5039062,3.5,3.0,3.0664062,3.0,2.5,3.4804688,3.5,5.0,3.7324219,3.5,3.0,3.3535156,3.5
3.0,2.9003906,3.0,3.0,2.9648438,3.0,4.0,3.2792969,3.5,2.0,2.4609375,2.5,2.5,2.6542969,2.5,2.5,2.6582031,2.5,3.0,2.5996094,2.5,2.5,2.8125,3.0,3.0,3.203125,3.0,2.0,2.8242188,3.0
3.0,3.6601562,3.5,4.0,3.8378906,4.0,3.5,4.1679688,4.0,3.0,3.5585938,3.5,3.5,3.7050781,3.5,3.5,3.8066406,4.0,3.0,3.3691406,3.5,4.0,3.8378906,4.0,3.0,3.7929688,4.0,3.0,3.5898438,3.5
3.5,4.1875,4.0,4.0,4.3320312,4.5,3.5,4.8671875,5.0,4.0,4.2109375,4.0,4.0,4.4921875,4.5,4.0,4.5859375,4.5,4.5,3.8925781,4.0,3.5,4.3203125,4.5,5.0,4.1484375,4.0,4.0,4.1328125,4.0
2.0,2.125,2.0,2.0,2.3398438,2.5,1.0,2.5566406,2.5,2.0,1.9589844,2.0,2.5,2.1914062,2.0,2.5,2.2304688,2.0,2.5,2.0683594,2.0,2.5,2.2871094,2.5,3.0,2.5605469,2.5,2.5,2.2949219,2.5
3.0,3.5449219,3.5,3.5,3.8476562,4.0,3.5,4.21875,4.0,3.0,3.6171875,3.5,3.5,3.90625,4.0,3.5,3.9511719,4.0,3.5,3.3671875,3.5,4.0,3.8125,4.0,4.0,3.8632812,4.0,3.5,3.5820312,3.5
2.0,2.5742188,2.5,3.0,2.8222656,3.0,3.0,3.1328125,3.0,3.0,2.3984375,2.5,2.5,2.71875,2.5,2.5,2.7304688,2.5,2.5,2.4785156,2.5,3.5,2.8847656,3.0,3.0,3.0332031,3.0,2.0,2.7382812,2.5
5.0,4.4414062,4.5,4.5,4.5078125,4.5,4.5,5.1445312,5.0,5.0,4.7304688,4.5,5.0,4.8984375,5.0,5.0,4.953125,5.0,4.5,4.1953125,4.0,5.0,4.6328125,4.5,5.0,4.1132812,4.0,5.0,4.2773438,4.5
4.0,3.8730469,4.0,3.5,3.9960938,4.0,4.5,4.5,4.5,4.0,4.046875,4.0,4.0,4.1601562,4.0,4.0,4.1015625,4.0,3.0,3.6386719,3.5,4.0,4.1328125,4.0,4.0,3.8046875,4.0,3.5,3.6796875,3.5
0.0,2.8476562,3.0,4.0,3.3164062,3.5,4.5,3.6484375,3.5,4.0,3.2617188,3.5,4.0,3.3105469,3.5,4.0,3.3945312,3.5,3.0,3.0253906,3.0,4.0,3.4707031,3.5,3.0,3.1660156,3.0,3.5,3.0410156,3.0
4.0,4.0820312,4.0,3.5,4.0859375,4.0,4.0,4.6796875,4.5,4.0,4.0390625,4.0,4.0,4.171875,4.0,4.0,4.1914062,4.0,3.5,3.6699219,3.5,4.0,4.1914062,4.0,3.5,4.0507812,4.0,4.0,3.8242188,4.0
4.0,4.3710938,4.5,3.5,4.390625,4.5,4.0,4.8828125,5.0,4.0,4.4257812,4.5,4.0,4.6523438,4.5,4.0,4.7226562,4.5,4.0,4.0234375,4.0,4.0,4.4921875,4.5,4.0,4.1171875,4.0,4.0,4.0859375,4.0
3.0,3.3085938,3.5,3.5,3.4921875,3.5,3.5,3.9492188,4.0,3.0,3.1210938,3.0,3.0,3.4375,3.5,3.0,3.4550781,3.5,3.0,3.046875,3.0,3.0,3.4980469,3.5,3.0,3.6152344,3.5,3.5,3.3105469,3.5
3.0,4.3632812,4.5,4.5,4.5273438,4.5,3.0,4.9375,5.0,4.0,4.4453125,4.5,4.5,4.7265625,4.5,4.5,4.7734375,5.0,4.0,4.1054688,4.0,4.5,4.515625,4.5,3.5,4.0585938,4.0,4.0,4.2109375,4.0
3.5,3.6015625,3.5,4.0,3.9355469,4.0,4.0,4.21875,4.0,3.5,3.5566406,3.5,3.0,3.7304688,3.5,3.0,3.7753906,4.0,3.0,3.4296875,3.5,3.5,3.8183594,4.0,4.0,3.7207031,3.5,3.5,3.5996094,3.5
1.5,2.5371094,2.5,3.0,2.8417969,3.0,4.0,3.0859375,3.0,3.0,2.7636719,3.0,3.0,3.0410156,3.0,3.0,3.0742188,3.0,2.0,2.4511719,2.5,4.0,3.2363281,3.0,3.0,2.8945312,3.0,3.0,2.6152344,2.5
3.5,3.1289062,3.0,3.0,3.2734375,3.5,3.0,3.5488281,3.5,3.0,2.8242188,3.0,2.5,3.0371094,3.0,3.0,3.109375,3.0,2.5,2.8769531,3.0,3.5,3.1796875,3.0,3.0,3.4921875,3.5,3.0,3.1191406,3.0
3.0,3.7207031,3.5,3.0,3.6953125,3.5,3.5,4.1953125,4.0,3.0,3.3613281,3.5,3.0,3.5683594,3.5,3.0,3.6308594,3.5,3.0,3.2363281,3.0,3.5,3.6582031,3.5,5.0,3.953125,4.0,3.0,3.5078125,3.5
3.0,3.4960938,3.5,3.5,3.6308594,3.5,3.0,4.0117188,4.0,3.0,3.1074219,3.0,3.0,3.2910156,3.5,3.0,3.3789062,3.5,3.0,3.1269531,3.0,3.5,3.4375,3.5,4.0,3.8085938,4.0,3.5,3.4296875,3.5
5.0,4.4570312,4.5,4.0,4.5273438,4.5,4.0,5.0585938,5.0,5.0,4.4765625,4.5,4.0,4.7734375,5.0,4.0,4.875,5.0,3.5,4.1484375,4.0,5.0,4.5585938,4.5,5.0,4.1757812,4.0,4.0,4.21875,4.0
2.5,3.1035156,3.0,3.0,3.0,3.0,3.5,3.5527344,3.5,2.0,2.5585938,2.5,2.0,2.7363281,2.5,2.0,2.8027344,3.0,2.0,2.6425781,2.5,3.5,2.96875,3.0,3.5,3.5039062,3.5,3.5,3.0039062,3.0
2.0,2.75,3.0,2.5,2.9023438,3.0,3.0,3.1640625,3.0,2.0,2.4785156,2.5,3.0,2.7050781,2.5,3.0,2.8144531,3.0,2.0,2.5214844,2.5,3.0,2.8496094,3.0,3.5,3.1210938,3.0,2.0,2.7636719,3.0
4.0,4.1992188,4.0,4.0,4.3203125,4.5,4.0,4.8867188,5.0,4.0,4.2851562,4.5,4.0,4.4882812,4.5,4.0,4.5820312,4.5,3.0,3.9257812,4.0,4.0,4.4296875,4.5,4.0,4.046875,4.0,4.0,4.0898438,4.0
3.0,3.7363281,3.5,3.5,3.8125,4.0,3.5,4.3085938,4.5,3.0,3.4882812,3.5,3.5,3.8183594,4.0,3.5,3.7539062,4.0,3.0,3.4101562,3.5,3.0,3.8300781,4.0,3.5,3.921875,4.0,3.5,3.6035156,3.5
3.0,3.2265625,3.0,3.0,3.3613281,3.5,3.5,3.6757812,3.5,2.5,2.9179688,3.0,3.0,3.0625,3.0,3.0,3.1835938,3.0,3.0,2.9394531,3.0,3.0,3.2382812,3.0,3.5,3.5273438,3.5,3.5,3.2011719,3.0
3.5,3.6542969,3.5,3.0,3.7167969,3.5,4.0,4.1835938,4.0,3.0,3.2792969,3.5,3.0,3.5820312,3.5,3.0,3.6132812,3.5,3.0,3.2441406,3.0,3.5,3.6308594,3.5,3.5,3.890625,4.0,3.0,3.5273438,3.5
4.0,4.0195312,4.0,3.5,4.1210938,4.0,4.0,4.5117188,4.5,4.0,3.8085938,4.0,4.0,4.1601562,4.0,4.0,4.1835938,4.0,3.0,3.5742188,3.5,3.5,3.9453125,4.0,4.0,4.0351562,4.0,3.5,3.8261719,4.0
3.5,2.7460938,2.5,3.0,2.796875,3.0,3.0,3.0976562,3.0,3.0,2.4101562,2.5,2.0,2.6425781,2.5,2.0,2.6875,2.5,3.0,2.5195312,2.5,2.5,2.7285156,2.5,3.5,3.0410156,3.0,3.0,2.6777344,2.5
3.0,3.5917969,3.5,3.0,3.6738281,3.5,4.0,4.1210938,4.0,3.0,3.2363281,3.0,3.0,3.4648438,3.5,3.0,3.5488281,3.5,2.5,3.1640625,3.0,3.5,3.53125,3.5,4.0,3.8359375,4.0,3.5,3.4824219,3.5
3.5,3.796875,4.0,3.0,3.9707031,4.0,3.5,4.3632812,4.5,3.0,3.5429688,3.5,3.5,3.9023438,4.0,3.5,3.9707031,4.0,3.0,3.4277344,3.5,3.5,3.8886719,4.0,3.5,3.8535156,4.0,3.5,3.75,4.0
3.5,3.6035156,3.5,3.0,3.7578125,4.0,3.5,4.1445312,4.0,3.5,3.5507812,3.5,3.5,3.8789062,4.0,3.5,3.875,4.0,3.0,3.3417969,3.5,4.0,3.8222656,4.0,3.0,3.7753906,4.0,3.0,3.4980469,3.5
3.0,3.1953125,3.0,3.0,3.2617188,3.5,3.0,3.5703125,3.5,3.0,3.0253906,3.0,3.0,3.2617188,3.5,3.0,3.3125,3.5,3.0,2.8867188,3.0,3.5,3.2832031,3.5,3.5,3.5546875,3.5,3.0,3.0761719,3.0
4.0,3.7207031,3.5,3.0,3.7324219,3.5,3.5,4.1757812,4.0,3.5,3.4472656,3.5,3.5,3.6738281,3.5,3.5,3.6757812,3.5,2.5,3.3320312,3.5,3.5,3.703125,3.5,3.0,3.7734375,4.0,3.5,3.5390625,3.5
3.0,3.40625,3.5,3.5,3.6132812,3.5,3.5,3.9765625,4.0,3.0,3.3886719,3.5,3.0,3.5175781,3.5,3.0,3.5136719,3.5,2.5,3.1972656,3.0,3.0,3.5585938,3.5,3.5,3.6933594,3.5,3.0,3.4257812,3.5
3.0,3.3671875,3.5,2.5,3.5273438,3.5,4.0,3.8417969,4.0,3.0,3.3007812,3.5,3.0,3.4980469,3.5,3.0,3.5175781,3.5,3.0,3.1074219,3.0,3.5,3.4550781,3.5,1.0,3.4863281,3.5,3.0,3.3027344,3.5
2.0,3.28125,3.5,3.5,3.5859375,3.5,3.5,3.8847656,4.0,3.0,3.4082031,3.5,3.0,3.6171875,3.5,3.0,3.6308594,3.5,3.0,3.1933594,3.0,3.0,3.640625,3.5,4.5,3.6035156,3.5,3.0,3.3203125,3.5
3.0,2.9941406,3.0,3.0,3.1152344,3.0,4.0,3.5136719,3.5,2.5,2.7773438,3.0,3.0,3.0449219,3.0,3.0,3.0664062,3.0,3.0,2.8867188,3.0,2.0,2.9960938,3.0,4.0,3.296875,3.5,3.0,2.9785156,3.0
2.5,3.2636719,3.5,3.0,3.4980469,3.5,4.0,3.8378906,4.0,3.0,3.2363281,3.0,3.5,3.5859375,3.5,3.5,3.4628906,3.5,3.0,3.0429688,3.0,3.5,3.4550781,3.5,2.0,3.4042969,3.5,3.0,3.1210938,3.0
3.0,3.2246094,3.0,3.0,3.28125,3.5,3.0,3.6816406,3.5,3.0,2.8496094,3.0,3.0,3.1191406,3.0,3.0,3.1796875,3.0,3.0,2.9414062,3.0,3.5,3.265625,3.5,3.0,3.5605469,3.5,3.0,3.1601562,3.0
3.0,3.5332031,3.5,3.5,3.5742188,3.5,4.0,4.0546875,4.0,3.0,3.1191406,3.0,3.0,3.4101562,3.5,3.0,3.4609375,3.5,3.0,3.1464844,3.0,3.5,3.4160156,3.5,4.0,3.8242188,4.0,3.5,3.4726562,3.5
3.5,4.15625,4.0,4.0,4.2617188,4.5,5.0,4.8867188,5.0,4.0,4.1601562,4.0,4.0,4.4960938,4.5,4.0,4.5351562,4.5,4.0,3.9023438,4.0,4.0,4.3671875,4.5,3.0,4.0234375,4.0,3.0,4.0976562,4.0
3.0,3.4472656,3.5,3.5,3.5859375,3.5,3.5,3.9375,4.0,3.0,3.15625,3.0,3.5,3.5742188,3.5,3.5,3.5410156,3.5,3.0,3.1992188,3.0,3.5,3.5253906,3.5,3.0,3.6289062,3.5,3.5,3.3535156,3.5
3.0,3.2089844,3.0,3.0,3.1640625,3.0,3.5,3.78125,4.0,3.0,2.7402344,2.5,3.0,2.9785156,3.0,3.0,3.0683594,3.0,3.0,2.8613281,3.0,3.5,3.1738281,3.0,4.0,3.6582031,3.5,3.0,3.1679688,3.0
3.5,2.9941406,3.0,3.0,3.0800781,3.0,3.5,3.5351562,3.5,2.0,2.6308594,2.5,2.5,2.953125,3.0,2.5,3.0,3.0,2.0,2.7617188,3.0,3.0,3.0195312,3.0,3.0,3.4453125,3.5,3.0,3.09375,3.0
3.0,3.0820312,3.0,3.0,3.1503906,3.0,3.5,3.6835938,3.5,2.0,2.7363281,2.5,3.0,3.0976562,3.0,3.0,3.1542969,3.0,3.0,2.8554688,3.0,3.0,3.1308594,3.0,3.5,3.4785156,3.5,3.0,3.15625,3.0
3.0,3.8339844,4.0,3.0,4.0742188,4.0,4.0,4.5585938,4.5,3.5,3.9023438,4.0,4.0,4.2695312,4.5,4.0,4.3554688,4.5,3.0,3.6621094,3.5,4.0,4.1796875,4.0,3.5,3.953125,4.0,3.0,3.90625,4.0
2.0,2.3417969,2.5,3.0,2.7617188,3.0,3.0,3.0195312,3.0,2.5,2.5664062,2.5,3.0,2.9609375,3.0,3.0,2.9863281,3.0,2.0,2.484375,2.5,3.0,2.8027344,3.0,2.5,2.8789062,3.0,2.5,2.7128906,2.5
3.0,3.9199219,4.0,4.0,4.1132812,4.0,3.0,4.5820312,4.5,4.0,3.9648438,4.0,4.0,4.3125,4.5,4.0,4.3125,4.5,3.0,3.7714844,4.0,4.0,4.140625,4.0,3.5,3.9511719,4.0,3.5,3.9472656,4.0
3.0,2.9746094,3.0,3.0,3.0117188,3.0,3.0,3.3671875,3.5,2.0,2.4667969,2.5,3.0,2.7421875,2.5,3.0,2.8554688,3.0,2.5,2.5996094,2.5,3.0,2.8789062,3.0,3.0,3.28125,3.5,3.0,2.9121094,3.0
3.0,3.546875,3.5,4.0,3.8046875,4.0,3.5,4.1015625,4.0,3.0,3.4667969,3.5,3.0,3.640625,3.5,3.0,3.703125,3.5,3.0,3.296875,3.5,3.0,3.7734375,4.0,4.0,3.7128906,3.5,3.5,3.5332031,3.5
3.0,3.3710938,3.5,3.0,3.5507812,3.5,3.5,3.9433594,4.0,3.0,3.1035156,3.0,3.0,3.3417969,3.5,3.0,3.390625,3.5,3.0,3.1855469,3.0,3.0,3.4707031,3.5,3.5,3.7421875,3.5,3.0,3.40625,3.5
2.5,2.9179688,3.0,3.0,2.9941406,3.0,2.5,3.2890625,3.5,2.0,2.5976562,2.5,2.5,2.9160156,3.0,2.5,2.921875,3.0,3.0,2.6699219,2.5,3.5,2.9589844,3.0,3.5,3.2734375,3.5,3.0,2.8613281,3.0
3.0,3.3203125,3.5,4.0,3.6972656,3.5,4.0,3.9433594,4.0,3.0,3.3945312,3.5,3.5,3.6386719,3.5,3.5,3.7519531,4.0,3.0,3.296875,3.5,4.0,3.8144531,4.0,3.0,3.4648438,3.5,3.0,3.4296875,3.5
4.0,4.1328125,4.0,3.5,4.3164062,4.5,3.5,4.8046875,5.0,4.0,4.1445312,4.0,4.0,4.3554688,4.5,4.0,4.4648438,4.5,3.0,3.9140625,4.0,4.0,4.3515625,4.5,5.0,4.0976562,4.0,4.0,4.1015625,4.0
3.0,3.4023438,3.5,3.0,3.5859375,3.5,3.0,3.8710938,4.0,3.0,3.3359375,3.5,3.5,3.6464844,3.5,3.5,3.6015625,3.5,3.0,3.0820312,3.0,3.0,3.4863281,3.5,4.0,3.7539062,4.0,3.0,3.3671875,3.5
